0.485719,0.600543,0.183581,0.987618,2.61512,1.39658,1.09828,1.40061,0.96113,0.709935,0.914164,0.322967,0.277527,0.447916,0.449975,0.316892,0.400858,0.939159,3.37081,1.53053,0.467653,0.477853,1.32373,3.02361,1.06197,0.757418,0.623852,0.770879,0.627779,0.151915
0.969758,1.23579,0.923319,1.5876,2.35352,1.28265,0.639894,0.764565,0.776497,1.084,0.869447,0.413961,0.46485,0.526753,0.536419,0.815869,1.14926,2.31073,3.85986,0.766798,0.408985,0.438545,0.803443,3.01983,1.90793,1.23154,1.28196,1.65538,1.51612,0.749649
0.537678,1.07825,1.71718,2.07653,1.65169,0.539257,0.453265,0.882259,1.15509,0.957543,0.61645,0.528625,0.601765,0.495403,0.331915,1.17191,2.46034,2.22783,1.67514,0.797865,0.436434,0.690907,0.835438,1.56483,1.83526,1.59466,1.67802,2.0071,2.75531,2.03188
0.381596,0.807616,0.94569,1.94422,1.21167,0.313919,0.539921,0.751336,0.584794,0.860645,0.703421,0.952246,0.588799,0.394881,0.297298,1.10753,2.54159,1.58966,0.370818,0.209419,0.375146,0.548955,0.450582,0.685871,0.94291,1.16489,1.05181,0.671835,1.06757,0.779159
0.176202,0.42174,0.446524,1.49217,1.61197,0.483287,0.675709,0.825654,1.1812,1.63629,2.96364,1.90055,0.866899,0.518767,0.410537,1.39341,3.33283,1.0408,0.245988,0.228584,0.208142,0.360744,0.488815,0.479132,0.625894,0.760218,0.703428,0.461492,0.329171,0.172839
0.0649779,0.20502,0.302733,1.01816,1.70656,1.38801,1.73048,2.44999,2.69256,1.66012,1.50677,2.10007,1.50437,0.74748,0.728721,1.22996,3.13944,1.16352,0.358529,0.321199,0.358353,0.501118,0.747215,0.838706,0.634813,0.472405,0.375582,0.349777,0.254319,0.168401
0.0926618,0.270139,0.426817,1.12368,1.62956,1.73596,1.32073,1.12908,0.713661,0.853347,0.575039,1.44347,2.68193,2.57457,1.27774,1.38073,2.74255,1.24858,0.477328,0.476,0.536183,0.608127,0.590558,0.563605,0.490787,0.360307,0.391443,0.372368,0.395621,0.251445
0.227586,0.445647,0.523394,0.799329,1.24171,0.795845,0.659172,0.495079,0.371251,0.393674,0.545409,0.830635,0.593364,1.3022,1.86061,1.77362,3.04949,1.22599,0.502644,0.314805,0.395939,0.324905,0.159687,0.321395,0.41202,0.385556,0.345954,0.446569,0.643697,0.468234
0.173139,0.277083,0.282803,0.459827,0.724096,0.724883,0.630078,0.454319,0.385357,0.414288,0.647261,0.78507,0.530133,0.699583,1.35112,3.00575,2.94037,0.829128,0.452605,0.311218,0.316684,0.428424,0.287088,0.413578,0.613782,0.3872,0.28618,0.389959,0.733397,0.381181
0.162651,0.24942,0.289501,0.367164,0.358164,0.65326,0.669069,0.239631,0.203575,0.262932,0.438692,0.676857,0.818468,0.711847,1.07692,3.29222,2.37773,0.332876,0.266838,0.333315,0.299014,0.480518,0.386473,0.504686,0.634811,0.635633,0.52052,0.460753,0.574756,0.250694
0.111273,0.207652,0.250654,0.35678,0.22377,0.416221,0.679451,0.340349,0.260844,0.325666,0.430516,0.610794,0.539554,0.764091,1.68723,3.15934,1.70641,0.825874,0.452555,0.473509,0.501212,0.461019,0.432871,0.43127,0.428025,0.357861,0.633333,0.679335,0.632397,0.260016
0.0971784,0.190546,0.255452,0.416442,0.36862,0.374506,0.702591,0.701181,0.439586,0.449467,0.36366,0.533955,0.505716,0.628418,1.86167,3.63989,1.66761,1.09964,0.481449,0.508767,0.845013,0.472912,0.334663,0.401977,0.250548,0.130693,0.318857,0.491148,0.459762,0.210603
0.133972,0.191689,0.293267,0.436368,0.425425,0.54145,0.91312,1.22998,0.8678,0.488022,0.360828,0.388522,0.444929,0.41269,1.16961,3.18254,2.58149,1.30317,0.428802,0.454665,0.780103,0.438211,0.370342,0.427357,0.334068,0.186411,0.258036,0.246251,0.345366,0.226999
0.236105,0.504383,0.619694,0.462462,0.367888,0.392357,0.533874,0.519223,0.572736,0.495161,0.548194,0.527544,0.391848,0.40646,0.519723,2.35093,3.66739,1.48843,0.322339,0.389724,0.720467,0.460857,0.347825,0.523863,0.462882,0.289937,0.277646,0.280511,0.286463,0.171886
0.30103,0.585366,0.798012,0.674127,0.359773,0.330594,0.320365,0.371822,0.505969,0.515596,0.340337,0.360261,0.404095,0.442455,0.35431,1.81719,3.29237,1.83943,0.386323,0.43503,0.50801,0.534073,0.450518,0.4103,0.48747,0.315094,0.259819,0.285105,0.241079,0.106719
0.164997,0.46438,0.506109,0.49737,0.412266,0.36372,0.324719,0.32199,0.573352,0.704445,0.493933,0.39997,0.502876,0.515716,0.432129,1.81931,3.26258,1.8469,0.401099,0.329218,0.442063,0.711639,0.505878,0.417941,0.483119,0.366642,0.289294,0.252338,0.229856,0.157538
0.264256,0.608952,0.538836,0.426363,0.408366,0.374979,0.312621,0.238695,0.379754,0.614078,0.596034,0.49542,0.519307,0.588975,0.540474,2.05602,3.51585,1.71852,0.459924,0.478432,0.58804,0.626228,0.474625,0.407379,0.513129,0.550954,0.511324,0.392272,0.206042,0.152601
0.535711,0.826502,0.732635,0.416875,0.359888,0.371525,0.327318,0.355885,0.369362,0.551051,0.63964,0.544688,0.429372,0.558427,0.50839,2.81122,4.17052,1.38778,0.459753,0.504155,0.660787,0.455024,0.385628,0.443201,0.508278,0.534683,0.720556,0.658673,0.385066,0.100778
0.253043,0.688884,0.406373,0.247458,0.219215,0.200881,0.1964,0.228332,0.312381,0.341721,0.423009,0.320585,0.306461,0.359991,0.269043,2.19535,3.04191,0.59705,0.211564,0.276468,0.282264,0.157181,0.278638,0.241942,0.26825,0.215887,0.256176,0.540867,0.267166,0.0966936
